TITLE|BLUETOOTH_VERSION|USB_VERSION|DEVICE_TYPE|SIM_CARD_SLOT|OS|OS_BITS|SIM_CARD_TYPE|BRAND|MODEL|PRICE|WIRELESS_CONNECTIVITY|NETWORK_4G|NETWORK_3G|NETWORK_2G|NETWORK_TYPE|WIFI|BATTERY_CAPACITY|BATTERY_TYPE|RAM_CAPACITY|RAM_TYPE|GPU|CPU|CPU_FREQ|CPU_CORES|EXTERNAL_MEMORY|STORAGE_SSD|STORAGE_HDD|CAMERA_FRONT|CAMERA_BACK|WEIGHT|PRODUCT_SIZE|SCREEN_SIZE|SCREEN_PPI|SCREEN_TYPE|SCREEN_RESOLUTION|COLOR|ETHERNET_SPEED
samsung galaxy grand prime plus dual sim lte sm-g532f/ds silver|v4.0, a2dp||||android os, v6.0.1 (marshmallow)||dual sim (micro-sim, dual stand-by)|||146 €||lte band 1(2100), 3(1800), 5(850), 8(900), 20(800), 40(2300)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900||wi-fi 802.11 b/g/n, wi-fi direct, hotspot|removable li-ion 2600 mah battery|| 1 gb ram||mali-t720mp2|mediatek mt6737t||quad-core 1.4 ghz cortex-a53|microsd, up to 256 gb (dedicated slot)|8 gb||5 mp, led flash|8 mp, autofocus, led flash|156 g (5.50 oz)|144.8 x 72.1 x 8.9 mm (5.70 x 2.84 x 0.35 in)|5.0 inches (~66.0% screen-to-body ratio)||capacitive touchscreen, 16m colors|540 x 960 pixels (~220 ppi pixel density)||
samsung galaxy j1 (2016) duos sm-j120h/ds white|v4.1, a2dp, le||||android os, v5.1.1 (lollipop)||dual sim (micro-sim, dual stand-by)|||142 €|||hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 b/g/n, wi-fi direct, hotspot|removable li-ion 2050 mah battery|| 1 gb ram||mali-t720|exynos 3475 quad||quad-core 1.3 ghz cortex-a7|microsd, up to 128 gb (dedicated slot)|8 gb||2 mp, f/2.2|5 mp, f/2.2, autofocus, led flash|131 g (4.62 oz)|132.6 x 69.3 x 8.9 mm (5.22 x 2.73 x 0.35 in)|4.5 inches (~44.8% screen-to-body ratio)||super amoled capacitive touchscreen, 16m colors|480 x 800 pixels (~245 ppi pixel density)||
samsung galaxy a3 (2017) lte sm-a320f gold|v4.2, a2dp, le||||android os, v6.0.1 (marshmallow)||nano-sim|||249 €||lte band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 40(2300)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot|non-removable li-ion 2350 mah battery|| 2 gb ram||mali-t830|exynos 7870 octa||octa-core 1.6 ghz cortex-a53|microsd, up to 256 gb (dedicated slot)|16 gb||8 mp, f/1.9|13 mp, f/1.9, autofocus, led flash|135 g (4.76 oz)|135.4 x 66.2 x 7.9 mm (5.33 x 2.61 x 0.31 in)|4.7 inches (~67.9% screen-to-body ratio)||super amoled capacitive touchscreen, 16m colors|720 x 1280 pixels (~312 ppi pixel density)||
samsung galaxy a3 (2017) dual sim lte sm-a320f/ds gold|v4.2, a2dp, le||||android os, v6.0.1 (marshmallow)||dual sim (nano-sim, dual stand-by)|||252 €||lte band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 40(2300)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot|non-removable li-ion 2350 mah battery|| 2 gb ram||mali-t830|exynos 7870 octa||octa-core 1.6 ghz cortex-a53|microsd, up to 256 gb (uses sim 2 slot)|16 gb||8 mp, f/1.9|13 mp, f/1.9, autofocus, led flash|135 g (4.76 oz)|135.4 x 66.2 x 7.9 mm (5.33 x 2.61 x 0.31 in)|4.7 inches (~67.9% screen-to-body ratio)||super amoled capacitive touchscreen, 16m colors|720 x 1280 pixels (~312 ppi pixel density)||
samsung galaxy grand prime plus dual sim lte sm-g532f/ds black|v4.0, a2dp||||android os, v6.0.1 (marshmallow)||dual sim (micro-sim, dual stand-by)|||146 €||lte band 1(2100), 3(1800), 5(850), 8(900), 20(800), 40(2300)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900||wi-fi 802.11 b/g/n, wi-fi direct, hotspot|removable li-ion 2600 mah battery|| 1 gb ram||mali-t720mp2|mediatek mt6737t||quad-core 1.4 ghz cortex-a53|microsd, up to 256 gb (dedicated slot)|8 gb||5 mp, led flash|8 mp, autofocus, led flash|156 g (5.50 oz)|144.8 x 72.1 x 8.9 mm (5.70 x 2.84 x 0.35 in)|5.0 inches (~66.0% screen-to-body ratio)||capacitive touchscreen, 16m colors|540 x 960 pixels (~220 ppi pixel density)||
samsung galaxy j3 (2016) dual sim sm-j320f/ds gold|v4.1, a2dp||||android os, v5.1.1 (lollipop)||dual sim (micro-sim, dual stand-by)|||151 €||lte band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800) sim1|hsdpa 850 / 900 / 1900 / 2100 sim 1|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 b/g/n, wi-fi direct, hotspot|removable li-ion 2600 mah battery|| 1.5 gb ram|||||quad-core 1.2 ghz cortex-a7|microsd, up to 128 gb (dedicated slot)|8 gb||5 mp|8 mp, autofocus, led flash|138 g (4.87 oz)|142.3 x 71 x 7.9 mm (5.60 x 2.80 x 0.31 in)|5.0 inches (~68.2% screen-to-body ratio)||super amoled capacitive touchscreen, 16m colors|720 x 1280 pixels (~294 ppi pixel density)||
samsung galaxy a3 (2017) dual sim lte sm-a320f/ds black|v4.2, a2dp, le||||android os, v6.0.1 (marshmallow)||dual sim (nano-sim, dual stand-by)|||||lte band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 40(2300)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot|non-removable li-ion 2350 mah battery|| 2 gb ram||mali-t830|exynos 7870 octa||octa-core 1.6 ghz cortex-a53|microsd, up to 256 gb (uses sim 2 slot)|16 gb||8 mp, f/1.9|13 mp, f/1.9, autofocus, led flash|135 g (4.76 oz)|135.4 x 66.2 x 7.9 mm (5.33 x 2.61 x 0.31 in)|4.7 inches (~67.9% screen-to-body ratio)||super amoled capacitive touchscreen, 16m colors|720 x 1280 pixels (~312 ppi pixel density)||
samsung galaxy j1 (2016) duos sm-j120h/ds black|v4.1, a2dp, le||||android os, v5.1.1 (lollipop)||dual sim (micro-sim, dual stand-by)|||129 €|||hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 b/g/n, wi-fi direct, hotspot|removable li-ion 2050 mah battery|| 1 gb ram||mali-t720|exynos 3475 quad||quad-core 1.3 ghz cortex-a7|microsd, up to 128 gb (dedicated slot)|8 gb||2 mp, f/2.2|5 mp, f/2.2, autofocus, led flash|131 g (4.62 oz)|132.6 x 69.3 x 8.9 mm (5.22 x 2.73 x 0.35 in)|4.5 inches (~44.8% screen-to-body ratio)||super amoled capacitive touchscreen, 16m colors|480 x 800 pixels (~245 ppi pixel density)||
samsung galaxy a3 (2017) dual sim lte sm-a320f/ds blue|v4.2, a2dp, le||||android os, v6.0.1 (marshmallow)||dual sim (nano-sim, dual stand-by)|||252 €||lte band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 40(2300)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot|non-removable li-ion 2350 mah battery|| 2 gb ram||mali-t830|exynos 7870 octa||octa-core 1.6 ghz cortex-a53|microsd, up to 256 gb (uses sim 2 slot)|16 gb||8 mp, f/1.9|13 mp, f/1.9, autofocus, led flash|135 g (4.76 oz)|135.4 x 66.2 x 7.9 mm (5.33 x 2.61 x 0.31 in)|4.7 inches (~67.9% screen-to-body ratio)||super amoled capacitive touchscreen, 16m colors|720 x 1280 pixels (~312 ppi pixel density)||
samsung galaxy s6 duos sm-g920fd blue|v4.1, a2dp, le, apt-x||||android os||dual sim (nano-sim, dual stand-by)|||434 €||lte band 2100 (b1), 700 (b17), 850 (b5), 1700/2100 (b4), 1800 (b3), 2600 (b7), 1900 (b2), 800 (b18), 900 (b8), 800 (b20), 700 (b12), 800 (b26), 800 (b19)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot|non-removable li-ion 2550 mah battery|| 3 gb ram||mali-t760mp8|exynos 7420||quad-core 1.5 ghz cortex-a53 & quad-core 2.1 ghz cortex-a57|no|32 gb||5 mp, 1440p@30fps, dual video call, auto hdr|16 mp, 2988 x 5312 pixels, optical image stabilization, autofocus, led flash|138 g (4.87 oz)|143.4 x 70.5 x 6.8 mm (5.65 x 2.78 x 0.27 in)|5.1 inches (~70.9% screen-to-body ratio)||super amoled capacitive touchscreen, 16m colors|1440 x 2560 pixels (~576 ppi pixel density)||
lg k7 dual sim 8gb x210ds black|v4.1, a2dp||||android os, v5.1 (lollipop)||dual sim (nano-sim, dual stand-by)|||106 €|||hsdpa 850 / 900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 b/g/n, wi-fi direct, hotspot|removable li-ion 2125 mah battery|| 1.5 gb ram||adreno 304|qualcomm msm8909 snapdragon 210||quad-core 1.1 ghz cortex-a7|microsd, up to 32 gb (dedicated slot)|8 gb||5 mp|5 mp (f/2.6), autofocus, led flash|161 g (5.68 oz)|143.6 x 72.5 x 9.1 mm (5.65 x 2.85 x 0.36 in)|5.0 inches (~66.2% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|480 x 854 pixels (~196 ppi pixel density)||
lg k5 8gb x220 titanium black|v4.0, a2dp, le||||android os, v5.1.1 (lollipop)||micro-sim|||97 €||no|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900||wi-fi 802.11 b/g/n, wi-fi direct, hotspot|removable li-ion 1900 mah battery|| 1 gb ram||mali-400mp2|mediatek mt6582||quad-core 1.3 ghz cortex-a7|microsd, up to 32 gb (dedicated slot)|8 gb||2 mp, f/2.8|5 mp, f/2.8, autofocus, led flash|128 g (4.52 oz)|145 x 71.6 x 8.9 mm (5.71 x 2.82 x 0.35 in)|5.0 inches (~66.4% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|480 x 854 pixels (~196 ppi pixel density)||
lg k8 lte 8gb dual sim k350nds black blue|v4.2, a2dp||||android os, v6.0 (marshmallow)||dual sim (nano-sim, dual stand-by)|||116 €||lte band 1(2100), 3(1800), 7(2600), 8(900), 20(800)|hsdpa 850 / 900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 b/g/n, wi-fi direct, dlna, hotspot|removable li-ion 2125 mah battery|| 1.5 gb ram||mali-t720|mediatek mt6735||quad-core 1.3 ghz cortex-a53|microsd, up to 32 gb (dedicated slot)|8 gb||5 mp, 720p|8 mp, autofocus, led flash|157 g (5.54 oz)|144.6 x 71.5 x 8.7 mm (5.69 x 2.81 x 0.34 in)|5.0 inches (~66.7% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|720 x 1280 pixels (~294 ppi pixel density)||
lg l60 dual sim black|v4.0, a2dp||||android os, v4.4.2 (kitkat)||dual sim (mini-sim, dual stand-by)|||116 €|||hsdpa 900 / 2100 sim 1|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 b/g/n, hotspot|li-ion 1700 mah battery|| 512 mb ram||adreno 305|||dual-core 1.3 ghz|microsd, up to 32 gb|4 gb||vga|5 mp, 2592 х 1944 pixels, led flash|n/a|124.1 x 66.3 x 12 mm (4.89 x 2.61 x 0.47 in)|4.3 inches (~64.0% screen-to-body ratio)||tft capacitive touchscreen, 16m colors|480 x 800 pixels (~217 ppi pixel density)||
lg k8 lte 8gb dual sim k350nds white|v4.2, a2dp||||android os, v6.0 (marshmallow)||dual sim (nano-sim, dual stand-by)|||116 €||lte band 1(2100), 3(1800), 7(2600), 8(900), 20(800)|hsdpa 850 / 900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 b/g/n, wi-fi direct, dlna, hotspot|removable li-ion 2125 mah battery|| 1.5 gb ram||mali-t720|mediatek mt6735||quad-core 1.3 ghz cortex-a53|microsd, up to 32 gb (dedicated slot)|8 gb||5 mp, 720p|8 mp, autofocus, led flash|157 g (5.54 oz)|144.6 x 71.5 x 8.7 mm (5.69 x 2.81 x 0.34 in)|5.0 inches (~66.7% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|720 x 1280 pixels (~294 ppi pixel density)||
sony xperia xa dual sim f3116 lime|v4.1, a2dp, le, apt-x||||android os, v6.0.1 (marshmallow)||dual sim (nano-sim, dual stand-by)|||197 €||lte band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 28(700), 38(2600), 39(1900), 40(2300), 41(2500)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n, wi-fi direct, dlna, hotspot|non-removable li-ion 2300 mah battery|| 2 gb ram||mali-t860mp2|mediatek mt6755 helio p10||octa-core 2.0 ghz cortex-a53|microsd, up to 256 gb (dedicated slot)|16 gb||8 mp, 1/4|13 mp, phase detection autofocus, led flash|137.4 g (4.83 oz)|143.6 x 66.8 x 7.9 mm (5.65 x 2.63 x 0.31 in)|5.0 inches (~71.8% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|720 x 1280 pixels (~294 ppi pixel density)||
sony xperia xa1 dual sim 16gb g3116 gold|v4.2, a2dp, aptx, le||||android os, v7.0 (nougat)||dual sim (nano-sim, dual stand-by)|||288 €||lte band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 28(700), 38(2600), 39(1900), 40(2300), 41(2500)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n, wi-fi direct, hotspot|non-removable li-ion 2300 mah battery|| 3 gb ram||mali-t880mp2|mediatek mt6757 helio p20||octa-core (4x2.3 ghz cortex-a53 & 4x1.6 ghz cortex-a53)|microsd, up to 256 gb (dedicated slot)|16 gb||"8 mp, f/2.0, 23mm, autofocus, 1/4"" sensor size, 1080p"|23 mp, f/2.0, 24mm, phase detection and laser autofocus, led flash|143 g (5.04 oz)|145 x 67 x 8 mm (5.71 x 2.64 x 0.31 in)|5.0 inches (~70.9% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|720 x 1280 pixels (~294 ppi pixel density)||
sony xperia x performance dual sim 64gb f8132 rose gold|v4.2, a2dp, aptx, le||||android os, v6.0.1 (marshmallow)||dual sim (nano-sim, dual stand-by)|||476 €||lte band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 19(800), 20(800), 26(850), 28(700), 29(700), 38(2600), 39(1900), 40(2300), 41(2500)|hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2 (dual sim model only)||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, dlna, hotspot|non-removable li-ion 2700 mah battery|| 3 gb ram||adreno 530|qualcomm msm8996 snapdragon 820||dual-core 2.15 ghz kryo & dual-core 1.6 ghz kryo|microsd, up to 256 gb (uses sim 2 slot)|64 gb||13 mp, f/2.0, 22mm, 1/3|23 mp, f/2.0, 24mm, phase detection autofocus, led flash|164.4 g (5.78 oz)|143.7 x 70.4 x 8.7 mm (5.66 x 2.77 x 0.34 in)|5.0 inches (~68.1% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|1080 x 1920 pixels (~441 ppi pixel density)||
sony xperia x performance lte 32gb f8131 black|v4.2, a2dp, aptx, le||||android os, v6.0.1 (marshmallow)||nano-sim|||||lte band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 19(800), 20(800), 26(850), 28(700), 29(700), 38(2600), 39(1900), 40(2300), 41(2500)|hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100|gsm 850 / 900 / 1800 / 1900||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, dlna, hotspot|non-removable li-ion 2700 mah battery|| 3 gb ram||adreno 530|qualcomm msm8996 snapdragon 820||dual-core 2.15 ghz kryo & dual-core 1.6 ghz kryo|microsd, up to 200 gb (dedicated slot)|32 gb||13 mp, f/2.0, 22mm, 1/3|23 mp, f/2.0, 24mm, phase detection autofocus, led flash|164.4 g (5.78 oz)|143.7 x 70.4 x 8.7 mm (5.66 x 2.77 x 0.34 in)|5.0 inches (~68.1% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|1080 x 1920 pixels (~441 ppi pixel density)||
sony xperia m5 dual sim e5663 white|v4.1, a2dp, le, apt-x||||android os, v5.0 (lollipop)||dual sim (nano-sim, dual stand-by)|||191 €||lte band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 28(700), 40(2300)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n, dual-band, wi-fi direct, dlna, hotspot|non-removable li-ion 2600 mah battery|| 3 gb ram||powervr g6200|mediatek mt6795 helio x10||octa-core 2.0 ghz cortex-a53|microsd, up to 200 gb|16 gb||13 mp, autofocus; 1080p@30fps video|21.2 mp, 5312 x 3984, phase detection autofocus, led flash|142.6 g (5.04 oz)|145 x 72 x 7.6 mm (5.71 x 2.83 x 0.30 in)|5.0 inches (~66.0% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|1080 x 1920 pixels (~441 ppi pixel density)||
sony xperia x dual sim 64gb f5122 white|v4.2, a2dp, aptx, le||||android os, v6.0.1 (marshmallow)||dual sim (nano-sim, dual stand-by)|||279 €||lte band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700), 19(800), 20(800), 26(850), 28(700), 38(2600), 39(1900), 40(2300), 41(2500)|hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, dlna, hotspot|non-removable li-ion 2620 mah battery|| 3 gb ram||adreno 510|qualcomm msm8956 snapdragon 650||dual-core 1.8 ghz cortex-a72 & quad-core 1.4 ghz cortex-a53|microsd, up to 256 gb (dedicated slot)|64 gb||13 mp, f/2.0, 22mm, 1/3|23 mp, f/2.0, 24mm, phase detection autofocus, led flash|153 g (5.40 oz)|142.7 x 69.4 x 7.9 mm (5.62 x 2.73 x 0.31 in)|5.0 inches (~69.6% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|1080 x 1920 pixels (~441 ppi pixel density)||
sony xperia xa1 dual sim 16gb g3112 gold|v4.2, a2dp, aptx, le||||android os, v7.0 (nougat)||dual sim (nano-sim, dual stand-by)|||273 €||lte band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n, wi-fi direct, hotspot|non-removable li-ion 2300 mah battery|| 3 gb ram||mali-t880mp2|mediatek mt6757 helio p20||octa-core (4x2.3 ghz cortex-a53 & 4x1.6 ghz cortex-a53)|microsd, up to 256 gb (dedicated slot)|16 gb||"8 mp, f/2.0, 23mm, autofocus, 1/4"" sensor size, 1080p"|23 mp, f/2.0, 24mm, phase detection and laser autofocus, led flash|143 g (5.04 oz)|145 x 67 x 8 mm (5.71 x 2.64 x 0.31 in)|5.0 inches (~70.9% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|720 x 1280 pixels (~294 ppi pixel density)||
sony xperia x dual sim 64gb f5122 rose gold|v4.2, a2dp, aptx, le||||android os, v6.0.1 (marshmallow)||dual sim (nano-sim, dual stand-by)|||315 €||lte band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700), 19(800), 20(800), 26(850), 28(700), 38(2600), 39(1900), 40(2300), 41(2500)|hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, dlna, hotspot|non-removable li-ion 2620 mah battery|| 3 gb ram||adreno 510|qualcomm msm8956 snapdragon 650||dual-core 1.8 ghz cortex-a72 & quad-core 1.4 ghz cortex-a53|microsd, up to 256 gb (dedicated slot)|64 gb||13 mp, f/2.0, 22mm, 1/3|23 mp, f/2.0, 24mm, phase detection autofocus, led flash|153 g (5.40 oz)|142.7 x 69.4 x 7.9 mm (5.62 x 2.73 x 0.31 in)|5.0 inches (~69.6% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|1080 x 1920 pixels (~441 ppi pixel density)||
sony xperia xa1 dual sim 16gb g3116 white|v4.2, a2dp, aptx, le||||android os, v7.0 (nougat)||dual sim (nano-sim, dual stand-by)|||263 €||lte band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 28(700), 38(2600), 39(1900), 40(2300), 41(2500)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n, wi-fi direct, hotspot|non-removable li-ion 2300 mah battery|| 3 gb ram||mali-t880mp2|mediatek mt6757 helio p20||octa-core (4x2.3 ghz cortex-a53 & 4x1.6 ghz cortex-a53)|microsd, up to 256 gb (dedicated slot)|16 gb||"8 mp, f/2.0, 23mm, autofocus, 1/4"" sensor size, 1080p"|23 mp, f/2.0, 24mm, phase detection and laser autofocus, led flash|143 g (5.04 oz)|145 x 67 x 8 mm (5.71 x 2.64 x 0.31 in)|5.0 inches (~70.9% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|720 x 1280 pixels (~294 ppi pixel density)||
sony xperia z5 dual sim e6633 white|v4.1, a2dp, apt-x||||android os, v5.1.1 (lollipop), planned upgrade to v6.0 (marshmallow)||dual sim (nano-sim, dual stand-by)|||326 €||lte band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700), 20(800)|hsdpa 850 / 900 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, dlna, hotspot|non-removable li-ion 2900 mah battery|| 3 gb ram||adreno 430|qualcomm msm8994 snapdragon 810||quad-core 1.5 ghz cortex-a53 & quad-core 2 ghz cortex-a57|microsd, up to 200 gb|32 gb||5.1 mp, 1080p, hdr|23 mp, 5520 х 4140 pixels, phase detection autofocus, led flash|154 g (5.43 oz)|146 x 72 x 7.3 mm (5.75 x 2.83 x 0.29 in)|5.2 inches (~69.6% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|1080 x 1920 pixels (~428 ppi pixel density)||
huawei p10 plus lte 128gb vky-l09 silver|4.2, a2dp, le||||android 7.0 (nougat)||nano-sim|||630 €||lte band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 9(1800), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 29(700), 38(2600), 39(1900), 40(2300), 41(2500)|hsdpa 800 / 850 / 900 / 1700(aws) / 1800 / 1900 / 2100|gsm 850 / 900 / 1800 / 1900||wi-fi 802.11 a/b/g/n/ac, dual-band, dlna, wifi direct, hotspot|non-removable li-ion 3750 mah battery|| 6 gb ram||mali-g71 mp8|hisilicon kirin 960||octa-core (4x2.4 ghz cortex-a73 & 4x1.8 ghz cortex-a53)|microsd, up to 256 gb (uses sim 2 slot)|128 gb||8 mp, f/1.9|dual 20 mp + 12 mp, f/1.8, ois, leica optics, phase detection and laser autofocus, dual-led (dual tone) flash|165 g (5.82 oz)|153.5 x 74.2 x 7 mm (6.04 x 2.92 x 0.28 in)|5.5 inches (~71.6% screen-to-body ratio)||ips-neo lcd capacitive touchscreen, 16m colors|1440 x 2560 pixels (~540 ppi pixel density)||
huawei honor 8 dual sim 32gb frd-al00 white|v4.2, a2dp, edr, le||||android os, v6.0 (marshmallow)||dual sim (nano-sim/ micro-sim, dual stand-by)|||379 €||lte band 2(1900), 4(1700/2100), 5(850), 12(700), 17(700)|hsdpa 850 / 1700(aws) / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot|non-removable li-po 3000 mah battery|| 4 gb ram||mali-t880 mp4|hisilicon kirin 950||octa-core (4x2.3 ghz cortex-a72 & 4x1.8 ghz cortex a53)|microsd, up to 256 gb (uses sim 2 slot)|32 gb||8 mp, f/2.4, 1.4 pixel size|dual 12 mp, f/2.2, laser autofocus, dual-led (dual tone) flash|153 g (5.40 oz)|145.5 x 71 x 7.5 mm (5.73 x 2.80 x 0.30 in)|5.2 inches (~72.5% screen-to-body ratio)||ltps capacitive touchscreen, 16m colors|1080 x 1920 pixels (~423 ppi pixel density)||
huawei nova plus dual sim 32gb mla-l11 gray|v4.1, a2dp, le||||android os, v6.0.1 (marshmallow)||dual sim (nano-sim, dual stand-by)|||386 €||lte band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 38(2600)|hsdpa 900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 b/g/n, wi-fi direct, hotspot|non-removable li-po 3340 mah battery|| 3 gb ram||adreno 506|qualcomm msm8953 snapdragon 625||octa-core 2.0 ghz cortex-a53|microsd, up to 256 gb (uses sim 2 slot)|32 gb||8 mp, f/2.0|16 mp, f/2.0, phase detection autofocus, ois, dual-led (dual tone) flash|160 g (5.64 oz)|151.8 x 75.7 x 7.3 mm (5.98 x 2.98 x 0.29 in)|5.5 inches (~72.6% screen-to-body ratio)||ips lcd capacitive touchscreen, 16m colors|1080 x 1920 pixels (~401 ppi pixel density)||
huawei honor 8 dual sim 64gb frd-al10 black|v4.2, a2dp, edr, le||||android os, v6.0 (marshmallow)||dual sim (nano-sim/ micro-sim, dual stand-by)|||422 €||lte band 2(1900), 4(1700/2100), 5(850), 12(700), 17(700)|hsdpa 850 / 1700(aws) / 1900 / 2100|gsm 850 / 900 / 1800 / 1900 sim 1 & sim 2||wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct, hotspot|non-removable li-po 3000 mah battery|| 4 gb ram||mali-t880 mp4|hisilicon kirin 950||octa-core (4x2.3 ghz cortex-a72 & 4x1.8 ghz cortex a53)|microsd, up to 256 gb (uses sim 2 slot)|64 gb||8 mp, f/2.4, 1.4 pixel size|dual 12 mp, f/2.2, laser autofocus, dual-led (dual tone) flash|153 g (5.40 oz)|145.5 x 71 x 7.5 mm (5.73 x 2.80 x 0.30 in)|5.2 inches (~72.5% screen-to-body ratio)||ltps capacitive touchscreen, 16m colors|1080 x 1920 pixels (~423 ppi pixel density)||
